5304.09423902039,9.32436461638649,0,1
5391.28276730166,12.5758917840196,1.50570051112383,2
4610.81237228537,13.5701747248743,3.58609094212253,3
5389.24042418461,16.836475776491,5.58790820122405,4
5103.61689849409,18.5382716262739,7.89149197003657,5
4565.57434441848,24.046936467677,12.1812277416166,6
4737.62055000728,26.6168517747176,15.9461966055331,7
4994.14234781112,34.1315837873119,19.3300111686433,8
5388.24707185411,40.6961694058411,24.8351963281526,9
5381.07366020914,48.7048612406294,30.8101650110568,10
4571.64598621126,54.3176633003185,35.2386932109288,11
5349.5193874781,59.3989695262414,44.0431865803886,12
5312.81864829618,72.283182886841,55.5052285652681,13
4828.24623630677,97.4565423667804,63.9326718284197,14
5101.82020935227,98.4647179775683,86.9998204674782,15
4435.98344206014,132.251330883115,91.6674808326721,16
4663.8415348797,146.479918686394,110.260082393384,17
5081.43011554513,186.585562785167,129.752395816413,18
4908.62623803528,180.904229331184,155.851609009864,19
4996.46526134232,226.480928541697,192.44237396024,20
4645.97944134266,243.749307086325,221.118744374295,21
4015.08579437408,332.100824471382,292.756939511466,22
4639.35942251516,313.110557479252,311.492083131129,23
4604.31280314349,416.740008298468,345.173479998643,24
4273.51503689828,474.392224228731,462.543789606095,25
4211.51938388806,536.995879124848,542.293590460963,26
4062.63562140794,510.032743852296,562.527179929727,27
3653.92830790038,601.128184159692,601.432349432359,28
3698.2232445546,638.137178645401,707.026177500775,29
3206.71168272847,769.233506426681,826.510071736146,30
3408.74696512125,767.13578896842,966.359210760742,31
2821.52138970209,892.988325794365,1011.2876688118,32
2820.23320007192,811.516502548884,1205.70207367282,33
2539.03773170844,858.573913227475,1361.54006599038,34
2424.01680621688,862.105512876958,1355.77391524001,35
2646.16817330063,877.474286999077,1448.26156738342,36
2432.02634266748,1026.88864725953,1633.67535471594,37
2123.43383567086,972.833283504888,1771.74211028603,38
2262.61009776812,960.328264385438,1943.51849585277,39
1773.91232675929,870.369830714609,2110.37269318869,40
1822.63819828297,981.24920415171,2052.67810166755,41
1702.03276044632,912.343757340023,2253.67088583126,42
1737.77360139288,834.337622490499,2639.7798055683,43
1657.79952706351,827.737100865121,2363.41143750017,44
1395.33384411576,772.786945395335,2956.74659886873,45
1416.12779401409,685.563619335041,2962.32937408881,46
1341.25122416041,672.137443404023,2928.28690711166,47
1336.65455930727,618.566123492637,3080.00774054598,48
1299.04199041346,589.353807713177,2959.89309227563,49
1261.2142945139,559.160894484128,3183.65708767991,50
1106.02727045078,542.319018964316,3595.43481413757,51
1160.04570811569,467.913853093697,3397.47971572244,52
1119.05130214085,516.962513136261,3450.71383745991,53
983.139555312166,483.727756581927,3313.54340384707,54
947.977585795913,410.944761557962,3554.22105769788,55
1000.46476349024,380.124621651576,3708.04077722954,56
1067.83825467355,340.530590157481,3801.61666703003,57
926.781099266433,350.673280369941,3640.26943669748,58
954.751477224582,291.348949806071,3662.3419962641,59
871.006377958539,253.931828517044,4173.85839635743,60
952.311592095536,267.335053088383,3485.0826514393,61
849.285195817704,227.393871380636,4172.91499640042,62
881.682000524547,202.37635111181,4228.82304863965,63
904.04557752069,191.951214804601,4167.94704453219,64
926.470493888848,164.900653187688,3643.40458410995,65
928.192493151401,152.22150244081,3795.76419725259,66
849.712258130795,163.73925111033,3875.82638031096,67
773.88912862673,150.213038342251,4172.96004816782,68
769.261148400663,127.780437075947,3752.66381925034,69
781.215486332039,104.939475545871,4243.70399006561,70
870.926843883968,99.5675626513716,3758.64785943348,71
770.411826788182,93.2273080458969,4219.61052268106,72
856.214427803257,93.3552792204168,4101.91635817894,73
760.258473436809,72.3386670994055,4348.39019251019,74
866.014214527697,66.4511456597635,4306.91310549044,75
770.245875445017,62.3427999858748,4473.38015979872,76
742.913103875297,62.7444112981415,4472.48893312165,77
748.786894790237,58.1556274473626,4018.54622269991,78
803.61543476546,52.1853917672722,4329.43750378477,79
778.813991520708,45.7640506457876,3918.71129861133,80
757.659828858363,42.533985925844,3784.84720569413,81
830.387135473301,36.8518638970196,4386.90880187257,82
790.314536090572,36.7385507567581,4187.93087471964,83
783.148506287294,29.9453418452214,4175.79540107053,84
838.535822509574,30.1979971409514,4536.64997867175,85
739.517260723015,24.8542663479335,4293.16316856919,86
811.05988732562,23.5422425521318,4303.38603042093,87
809.347575782547,22.5815335822751,4510.19772376644,88
750.847952795021,21.1923970124537,4467.95548287795,89
778.736431064439,16.7501637561376,4278.05527207679,90
702.368768188223,18.0858175063463,3948.52004310436,91
698.3096595313,16.0117340221547,3998.71795879097,92
770.730037316312,13.7900640743548,4546.39019692658,93
808.111974270263,12.4358978967677,3824.03440005399,94
831.186846181204,11.3533766855676,4215.19321085075,95
707.703522352951,10.0474227006191,3944.65388141673,96
774.308476655105,9.53613848904828,4631.33148561148,97
758.68583169105,8.68936874023015,4407.82347445606,98
688.48211732572,8.39877228896949,4229.53964011681,99
737.758804387367,7.61643296682184,4205.74635348208,100
